x,y,z
-2.6381909547738696,-2.819095477386935,0.20213079452514648
-2.6381909547738696,-2.7889447236180906,0.20242094993591309
-2.6381909547738696,-2.758793969849246,0.20272767543792725
-2.6381909547738696,-2.728643216080402,0.20305180549621582
-2.6381909547738696,-2.698492462311558,0.20339345932006836
-2.6381909547738696,-2.6683417085427137,0.20375311374664307
-2.6381909547738696,-2.6381909547738696,0.20413124561309814
-2.6381909547738696,-2.608040201005025,0.20452845096588135
-2.6381909547738696,-2.577889447236181,0.20494484901428223
-2.6381909547738696,-2.5477386934673367,0.20538091659545898
-2.6381909547738696,-2.5175879396984926,0.20583748817443848
-2.6381909547738696,-2.4874371859296485,0.2063145637512207
-2.6381909547738696,-2.457286432160804,0.20681262016296387
-2.6381909547738696,-2.4271356783919598,0.20733237266540527
-2.6381909547738696,-2.3969849246231156,0.20787405967712402
-2.6381909547738696,-2.3668341708542715,0.20843815803527832
-2.6381909547738696,-2.3366834170854274,0.20902514457702637
-2.6381909547738696,-2.306532663316583,0.20963537693023682
-2.6381909547738696,-2.2763819095477387,0.21026933193206787
-2.6381909547738696,-2.2462311557788945,0.21092748641967773
-2.6381909547738696,-2.2160804020100504,0.21161019802093506
-2.6381909547738696,-2.1859296482412063,0.2123178243637085
-2.6381909547738696,-2.1557788944723617,0.2130509614944458
-2.6381909547738696,-2.1256281407035176,0.21380960941314697
-2.6381909547738696,-2.0954773869346734,0.21459460258483887
-2.6381909547738696,-2.0653266331658293,0.21540606021881104
-2.6381909547738696,-2.035175879396985,0.21624445915222168
-2.6381909547738696,-2.0050251256281406,0.2171097993850708
-2.6381909547738696,-1.9748743718592965,0.2180027961730957
-2.6381909547738696,-1.9447236180904524,0.2189234495162964
-2.6381909547738696,-1.914572864321608,0.21987223625183105
-2.6381909547738696,-1.8844221105527639,0.2208491563796997
-2.6381909547738696,-1.8542713567839197,0.22185468673706055
-2.6381909547738696,-1.8241206030150754,0.22288882732391357
-2.6381909547738696,-1.7939698492462313,0.22395145893096924
-2.6381909547738696,-1.763819095477387,0.2250431776046753
-2.6381909547738696,-1.7336683417085428,0.22616362571716309
-2.6381909547738696,-1.7035175879396987,0.22731304168701172
-2.6381909547738696,-1.6733668341708543,0.2284914255142212
-2.6381909547738696,-1.6432160804020102,0.22969841957092285
-2.6381909547738696,-1.6130653266331658,0.2309337854385376
-2.6381909547738696,-1.5829145728643217,0.23219764232635498
-2.6381909547738696,-1.5527638190954773,0.2334897518157959
-2.6381909547738696,-1.5226130653266332,0.2348092794418335
-2.6381909547738696,-1.492462311557789,0.23615610599517822
-2.6381909547738696,-1.4623115577889447,0.23752975463867188
-2.6381909547738696,-1.4321608040201006,0.2389296293258667
-2.6381909547738696,-1.4020100502512562,0.2403547763824463
-2.6381909547738696,-1.3718592964824121,0.24180471897125244
-2.6381909547738696,-1.341708542713568,0.2432783842086792
-2.6381909547738696,-1.3115577889447236,0.2447746992111206
-2.6381909547738696,-1.2814070351758795,0.2462928295135498
-2.6381909547738696,-1.2512562814070352,0.24783146381378174
-2.6381909547738696,-1.221105527638191,0.24938929080963135
-2.6381909547738696,-1.190954773869347,0.250964879989624
-2.6381909547738696,-1.1608040201005025,0.25255656242370605
-2.6381909547738696,-1.1306532663316584,0.25416290760040283
-2.6381909547738696,-1.100502512562814,0.2557816505432129
-2.6381909547738696,-1.07035175879397,0.25741124153137207
-2.6381909547738696,-1.0402010050251258,0.25904929637908936
-2.6381909547738696,-1.0100502512562815,0.26069366931915283
-2.6381909547738696,-0.9798994974874373,0.26234209537506104
-2.6381909547738696,-0.9497487437185931,0.26399195194244385
-2.6381909547738696,-0.9195979899497488,0.26564061641693115
-2.6381909547738696,-0.8894472361809046,0.26728546619415283
-2.6381909547738696,-0.8592964824120604,0.26892340183258057
-2.6381909547738696,-0.8291457286432162,0.2705512046813965
-2.6381909547738696,-0.798994974874372,0.27216625213623047
-2.6381909547738696,-0.7688442211055277,0.27376484870910645
-2.6381909547738696,-0.7386934673366835,0.275343656539917
-2.6381909547738696,-0.7085427135678393,0.2768993377685547
-2.6381909547738696,-0.678391959798995,0.2784280776977539
-2.6381909547738696,-0.6482412060301509,0.2799265384674072
-2.6381909547738696,-0.6180904522613067,0.2813910245895386
-2.6381909547738696,-0.5879396984924624,0.2828176021575928
-2.6381909547738696,-0.5577889447236182,0.2842026948928833
-2.6381909547738696,-0.5276381909547739,0.28554224967956543
-2.6381909547738696,-0.49748743718592975,0.28683292865753174
-2.6381909547738696,-0.46733668341708556,0.2880706787109375
-2.6381909547738696,-0.4371859296482413,0.28925180435180664
-2.6381909547738696,-0.4070351758793971,0.2903730869293213
-2.6381909547738696,-0.3768844221105529,0.2914307117462158
-2.6381909547738696,-0.34673366834170866,0.29242146015167236
-2.6381909547738696,-0.3165829145728644,0.29334211349487305
-2.6381909547738696,-0.28643216080402023,0.29418933391571045
-2.6381909547738696,-0.256281407035176,0.29496073722839355
-2.6381909547738696,-0.22613065326633178,0.29565346240997314
-2.6381909547738696,-0.19597989949748756,0.2962651252746582
-2.6381909547738696,-0.16582914572864332,0.29679322242736816
-2.6381909547738696,-0.1356783919597991,0.2972365617752075
-2.6381909547738696,-0.1055276381909549,0.29759299755096436
-2.6381909547738696,-0.07537688442211068,0.2978616952896118
-2.6381909547738696,-0.04522613065326646,0.29804110527038574
-2.6381909547738696,-0.015075376884422238,0.29813122749328613
-2.6381909547738696,0.015075376884422238,0.29813122749328613
-2.6381909547738696,0.04522613065326646,0.29804110527038574
-2.6381909547738696,0.07537688442211068,0.2978616952896118
-2.6381909547738696,0.1055276381909549,0.29759299755096436
-2.6381909547738696,0.1356783919597991,0.2972365617752075
-2.6381909547738696,0.16582914572864332,0.29679322242736816
-2.6381909547738696,0.19597989949748756,0.2962651252746582
-2.6381909547738696,0.22613065326633178,0.29565346240997314
-2.6381909547738696,0.256281407035176,0.29496073722839355
-2.6381909547738696,0.28643216080402023,0.29418933391571045
-2.6381909547738696,0.3165829145728644,0.29334211349487305
-2.6381909547738696,0.34673366834170866,0.29242146015167236
-2.6381909547738696,0.3768844221105529,0.2914307117462158
-2.6381909547738696,0.4070351758793971,0.2903730869293213
-2.6381909547738696,0.4371859296482413,0.28925180435180664
-2.6381909547738696,0.46733668341708556,0.2880706787109375
-2.6381909547738696,0.49748743718592975,0.28683292865753174
-2.6381909547738696,0.5276381909547739,0.28554224967956543
-2.6381909547738696,0.5577889447236182,0.2842026948928833
-2.6381909547738696,0.5879396984924624,0.2828176021575928
-2.6381909547738696,0.6180904522613067,0.2813910245895386
-2.6381909547738696,0.6482412060301509,0.2799265384674072
-2.6381909547738696,0.678391959798995,0.2784280776977539
-2.6381909547738696,0.7085427135678393,0.2768993377685547
-2.6381909547738696,0.7386934673366835,0.275343656539917
-2.6381909547738696,0.7688442211055277,0.27376484870910645
-2.6381909547738696,0.798994974874372,0.27216625213623047
-2.6381909547738696,0.8291457286432162,0.2705512046813965
-2.6381909547738696,0.8592964824120604,0.26892340183258057
-2.6381909547738696,0.8894472361809046,0.26728546619415283
-2.6381909547738696,0.9195979899497488,0.26564061641693115
-2.6381909547738696,0.9497487437185931,0.26399195194244385
-2.6381909547738696,0.9798994974874373,0.26234209537506104
-2.6381909547738696,1.0100502512562815,0.26069366931915283
-2.6381909547738696,1.0402010050251258,0.25904929637908936
-2.6381909547738696,1.07035175879397,0.25741124153137207
-2.6381909547738696,1.100502512562814,0.2557816505432129
-2.6381909547738696,1.1306532663316584,0.25416290760040283
-2.6381909547738696,1.1608040201005025,0.25255656242370605
-2.6381909547738696,1.190954773869347,0.250964879989624
-2.6381909547738696,1.221105527638191,0.24938929080963135
-2.6381909547738696,1.2512562814070352,0.24783146381378174
-2.6381909547738696,1.2814070351758795,0.2462928295135498
-2.6381909547738696,1.3115577889447236,0.2447746992111206
-2.6381909547738696,1.341708542713568,0.2432783842086792
-2.6381909547738696,1.3718592964824121,0.24180471897125244
-2.6381909547738696,1.4020100502512562,0.2403547763824463
-2.6381909547738696,1.4321608040201006,0.2389296293258667
-2.6381909547738696,1.4623115577889447,0.23752975463867188
-2.6381909547738696,1.492462311557789,0.23615610599517822
-2.6381909547738696,1.5226130653266332,0.2348092794418335
-2.6381909547738696,1.5527638190954773,0.2334897518157959
-2.6381909547738696,1.5829145728643217,0.23219764232635498
-2.6381909547738696,1.6130653266331658,0.2309337854385376
-2.6381909547738696,1.6432160804020102,0.22969841957092285
-2.6381909547738696,1.6733668341708543,0.2284914255142212
-2.6381909547738696,1.7035175879396987,0.22731304168701172
-2.6381909547738696,1.7336683417085428,0.22616362571716309
-2.6381909547738696,1.763819095477387,0.2250431776046753
-2.6381909547738696,1.7939698492462313,0.22395145893096924
-2.6381909547738696,1.8241206030150754,0.22288882732391357
-2.6381909547738696,1.8542713567839197,0.22185468673706055
-2.6381909547738696,1.8844221105527639,0.2208491563796997
-2.6381909547738696,1.914572864321608,0.21987223625183105
-2.6381909547738696,1.9447236180904524,0.2189234495162964
-2.6381909547738696,1.9748743718592965,0.2180027961730957
-2.6381909547738696,2.0050251256281406,0.2171097993850708
-2.6381909547738696,2.035175879396985,0.21624445915222168
-2.6381909547738696,2.0653266331658293,0.21540606021881104
-2.6381909547738696,2.0954773869346734,0.21459460258483887
-2.6381909547738696,2.1256281407035176,0.21380960941314697
-2.6381909547738696,2.1557788944723617,0.2130509614944458
-2.6381909547738696,2.1859296482412063,0.2123178243637085
-2.6381909547738696,2.2160804020100504,0.21161019802093506
-2.6381909547738696,2.2462311557788945,0.21092748641967773
-2.6381909547738696,2.2763819095477387,0.21026933193206787
-2.6381909547738696,2.306532663316583,0.20963537693023682
-2.6381909547738696,2.3366834170854274,0.20902514457702637
-2.6381909547738696,2.3668341708542715,0.20843815803527832
-2.6381909547738696,2.3969849246231156,0.20787405967712402
-2.6381909547738696,2.4271356783919598,0.20733237266540527
-2.6381909547738696,2.457286432160804,0.20681262016296387
-2.6381909547738696,2.4874371859296485,0.2063145637512207
-2.6381909547738696,2.5175879396984926,0.20583748817443848
-2.6381909547738696,2.5477386934673367,0.20538091659545898
-2.6381909547738696,2.577889447236181,0.20494484901428223
-2.6381909547738696,2.608040201005025,0.20452845096588135
-2.6381909547738696,2.6381909547738696,0.20413124561309814
-2.6381909547738696,2.6683417085427137,0.20375311374664307
-2.6381909547738696,2.698492462311558,0.20339345932006836
-2.6381909547738696,2.728643216080402,0.20305180549621582
-2.6381909547738696,2.758793969849246,0.20272767543792725
-2.6381909547738696,2.7889447236180906,0.20242094993591309
-2.6381909547738696,2.819095477386935,0.20213079452514648
-2.6381909547738696,2.849246231155779,0.2018570899963379
-2.6381909547738696,2.879396984924623,0.2015993595123291
-2.6381909547738696,2.909547738693467,0.20135736465454102
-2.6381909547738696,2.9396984924623117,0.20113027095794678
-2.6381909547738696,2.969849246231156,0.2009180784225464
-2.6381909547738696,3.0,0.20072031021118164
-2.608040201005025,-3.0,0.19931018352508545
-2.608040201005025,-2.969849246231156,0.19949376583099365
-2.608040201005025,-2.9396984924623117,0.1996917724609375
-2.608040201005025,-2.909547738693467,0.1999046802520752
-2.608040201005025,-2.879396984924623,0.2001326084136963
-2.608040201005025,-2.849246231155779,0.20037627220153809
-2.608040201005025,-2.819095477386935,0.2006359100341797
-2.608040201005025,-2.7889447236180906,0.20091211795806885
-2.608040201005025,-2.758793969849246,0.20120525360107422
-2.608040201005025,-2.728643216080402,0.2015155553817749
-2.608040201005025,-2.698492462311558,0.2018435001373291
-2.608040201005025,-2.6683417085427137,0.20218968391418457
-2.608040201005025,-2.6381909547738696,0.2025545835494995
-2.608040201005025,-2.608040201005025,0.20293855667114258
-2.608040201005025,-2.577889447236181,0.20334196090698242
-2.608040201005025,-2.5477386934673367,0.2037653923034668
-2.608040201005025,-2.5175879396984926,0.2042090892791748
-2.608040201005025,-2.4874371859296485,0.2046738862991333
-2.608040201005025,-2.457286432160804,0.20515990257263184
-2.608040201005025,-2.4271356783919598,0.20566785335540771
-2.608040201005025,-2.3969849246231156,0.20619797706604004
-2.608040201005025,-2.3668341708542715,0.2067509889602661
-2.608040201005025,-2.3366834170854274,0.2073272466659546
-2.608040201005025,-2.306532663316583,0.20792698860168457
-2.608040201005025,-2.2763819095477387,0.20855093002319336
-2.608040201005025,-2.2462311557788945,0.20919954776763916
-2.608040201005025,-2.2160804020100504,0.20987308025360107
-2.608040201005025,-2.1859296482412063,0.2105722427368164
-2.608040201005025,-2.1557788944723617,0.21129727363586426
-2.608040201005025,-2.1256281407035176,0.21204853057861328
-2.608040201005025,-2.0954773869346734,0.21282672882080078
-2.608040201005025,-2.0653266331658293,0.2136317491531372
-2.608040201005025,-2.035175879396985,0.21446466445922852
-2.608040201005025,-2.0050251256281406,0.2153252363204956
-2.608040201005025,-1.9748743718592965,0.21621406078338623
-2.608040201005025,-1.9447236180904524,0.2171316146850586
-2.608040201005025,-1.914572864321608,0.21807777881622314
-2.608040201005025,-1.8844221105527639,0.2190532684326172
-2.608040201005025,-1.8542713567839197,0.22005808353424072
-2.608040201005025,-1.8241206030150754,0.2210923433303833
-2.608040201005025,-1.7939698492462313,0.22215676307678223
-2.608040201005025,-1.763819095477387,0.22325074672698975
-2.608040201005025,-1.7336683417085428,0.2243746519088745
-2.608040201005025,-1.7035175879396987,0.22552871704101562
-2.608040201005025,-1.6733668341708543,0.22671282291412354
-2.608040201005025,-1.6432160804020102,0.2279268503189087
-2.608040201005025,-1.6130653266331658,0.22917068004608154
-2.608040201005025,-1.5829145728643217,0.23044419288635254
-2.608040201005025,-1.5527638190954773,0.23174715042114258
-2.608040201005025,-1.5226130653266332,0.23307931423187256
-2.608040201005025,-1.492462311557789,0.23443996906280518
-2.608040201005025,-1.4623115577889447,0.23582899570465088
-2.608040201005025,-1.4321608040201006,0.23724567890167236
-2.608040201005025,-1.4020100502512562,0.23868930339813232
-2.608040201005025,-1.3718592964824121,0.240159273147583
-2.608040201005025,-1.341708542713568,0.241654634475708
-2.608040201005025,-1.3115577889447236,0.24317443370819092
-2.608040201005025,-1.2814070351758795,0.24471759796142578
-2.608040201005025,-1.2512562814070352,0.24628281593322754
-2.608040201005025,-1.221105527638191,0.24786901473999023
-2.608040201005025,-1.190954773869347,0.2494746446609497
-2.608040201005025,-1.1608040201005025,0.25109803676605225
-2.608040201005025,-1.1306532663316584,0.25273776054382324
-2.608040201005025,-1.100502512562814,0.2543916702270508
-2.608040201005025,-1.07035175879397,0.2560579776763916
-2.608040201005025,-1.0402010050251258,0.2577345371246338
-2.608040201005025,-1.0100502512562815,0.2594187259674072
-2.608040201005025,-0.9798994974874373,0.2611086368560791
-2.608040201005025,-0.9497487437185931,0.2628011703491211
-2.608040201005025,-0.9195979899497488,0.2644941806793213
-2.608040201005025,-0.8894472361809046,0.26618432998657227
-2.608040201005025,-0.8592964824120604,0.2678689956665039
-2.608040201005025,-0.8291457286432162,0.26954448223114014
-2.608040201005025,-0.798994974874372,0.27120816707611084
-2.608040201005025,-0.7688442211055277,0.27285611629486084
-2.608040201005025,-0.7386934673366835,0.2744849920272827
-2.608040201005025,-0.7085427135678393,0.2760910987854004
-2.608040201005025,-0.678391959798995,0.2776707410812378
-2.608040201005025,-0.6482412060301509,0.27922022342681885
-2.608040201005025,-0.6180904522613067,0.2807352542877197
-2.608040201005025,-0.5879396984924624,0.282212495803833
-2.608040201005025,-0.5577889447236182,0.28364741802215576
-2.608040201005025,-0.5276381909547739,0.28503644466400146
-2.608040201005025,-0.49748743718592975,0.28637540340423584
-2.608040201005025,-0.46733668341708556,0.28766000270843506
-2.608040201005025,-0.4371859296482413,0.2888869047164917
-2.608040201005025,-0.4070351758793971,0.2900519371032715
-2.608040201005025,-0.3768844221105529,0.2911515235900879
-2.608040201005025,-0.34673366834170866,0.2921820878982544
-2.608040201005025,-0.3165829145728644,0.293140172958374
-2.608040201005025,-0.28643216080402023,0.2940223217010498
-2.608040201005025,-0.256281407035176,0.29482579231262207
-2.608040201005025,-0.22613065326633178,0.29554736614227295
-2.608040201005025,-0.19597989949748756,0.296184778213501
-2.608040201005025,-0.16582914572864332,0.2967355251312256
-2.608040201005025,-0.1356783919597991,0.2971975803375244
-2.608040201005025,-0.1055276381909549,0.29756951332092285
-2.608040201005025,-0.07537688442211068,0.29784953594207764
-2.608040201005025,-0.04522613065326646,0.2980368137359619
-2.608040201005025,-0.015075376884422238,0.2981306314468384
-2.608040201005025,0.015075376884422238,0.2981306314468384
-2.608040201005025,0.04522613065326646,0.2980368137359619
-2.608040201005025,0.07537688442211068,0.29784953594207764
-2.608040201005025,0.1055276381909549,0.29756951332092285
-2.608040201005025,0.1356783919597991,0.2971975803375244
-2.608040201005025,0.16582914572864332,0.2967355251312256
-2.608040201005025,0.19597989949748756,0.296184778213501
-2.608040201005025,0.22613065326633178,0.29554736614227295
-2.608040201005025,0.256281407035176,0.29482579231262207
-2.608040201005025,0.28643216080402023,0.2940223217010498
-2.608040201005025,0.3165829145728644,0.293140172958374
-2.608040201005025,0.34673366834170866,0.2921820878982544
-2.608040201005025,0.3768844221105529,0.2911515235900879
-2.608040201005025,0.4070351758793971,0.2900519371032715
-2.608040201005025,0.4371859296482413,0.2888869047164917
-2.608040201005025,0.46733668341708556,0.28766000270843506
-2.608040201005025,0.49748743718592975,0.28637540340423584
-2.608040201005025,0.5276381909547739,0.28503644466400146
-2.608040201005025,0.5577889447236182,0.28364741802215576
-2.608040201005025,0.5879396984924624,0.282212495803833
-2.608040201005025,0.6180904522613067,0.2807352542877197
-2.608040201005025,0.6482412060301509,0.27922022342681885
-2.608040201005025,0.678391959798995,0.2776707410812378
-2.608040201005025,0.7085427135678393,0.2760910987854004
-2.608040201005025,0.7386934673366835,0.2744849920272827
-2.608040201005025,0.7688442211055277,0.27285611629486084
-2.608040201005025,0.798994974874372,0.27120816707611084
-2.608040201005025,0.8291457286432162,0.26954448223114014
-2.608040201005025,0.8592964824120604,0.2678689956665039
-2.608040201005025,0.8894472361809046,0.26618432998657227
-2.608040201005025,0.9195979899497488,0.2644941806793213
-2.608040201005025,0.9497487437185931,0.2628011703491211
-2.608040201005025,0.9798994974874373,0.2611086368560791
-2.608040201005025,1.0100502512562815,0.2594187259674072
-2.608040201005025,1.0402010050251258,0.2577345371246338
-2.608040201005025,1.07035175879397,0.2560579776763916
-2.608040201005025,1.100502512562814,0.2543916702270508
-2.608040201005025,1.1306532663316584,0.25273776054382324
-2.608040201005025,1.1608040201005025,0.25109803676605225
-2.608040201005025,1.190954773869347,0.2494746446609497
-2.608040201005025,1.221105527638191,0.24786901473999023
-2.608040201005025,1.2512562814070352,0.24628281593322754
-2.608040201005025,1.2814070351758795,0.24471759796142578
-2.608040201005025,1.3115577889447236,0.24317443370819092
-2.608040201005025,1.341708542713568,0.241654634475708
-2.608040201005025,1.3718592964824121,0.240159273147583
-2.608040201005025,1.4020100502512562,0.23868930339813232
-2.608040201005025,1.4321608040201006,0.23724567890167236
-2.608040201005025,1.4623115577889447,0.23582899570465088
-2.608040201005025,1.492462311557789,0.23443996906280518
-2.608040201005025,1.5226130653266332,0.23307931423187256
-2.608040201005025,1.5527638190954773,0.23174715042114258
-2.608040201005025,1.5829145728643217,0.23044419288635254
-2.608040201005025,1.6130653266331658,0.22917068004608154
-2.608040201005025,1.6432160804020102,0.2279268503189087
-2.608040201005025,1.6733668341708543,0.22671282291412354
-2.608040201005025,1.7035175879396987,0.22552871704101562
-2.608040201005025,1.7336683417085428,0.2243746519088745
-2.608040201005025,1.763819095477387,0.22325074672698975
-2.608040201005025,1.7939698492462313,0.22215676307678223
-2.608040201005025,1.8241206030150754,0.2210923433303833
-2.608040201005025,1.8542713567839197,0.22005808353424072
-2.608040201005025,1.8844221105527639,0.2190532684326172
-2.608040201005025,1.914572864321608,0.21807777881622314
-2.608040201005025,1.9447236180904524,0.2171316146850586
-2.608040201005025,1.9748743718592965,0.21621406078338623
-2.608040201005025,2.0050251256281406,0.2153252363204956
-2.608040201005025,2.035175879396985,0.21446466445922852
-2.608040201005025,2.0653266331658293,0.2136317491531372
-2.608040201005025,2.0954773869346734,0.21282672882080078
-2.608040201005025,2.1256281407035176,0.21204853057861328
-2.608040201005025,2.1557788944723617,0.21129727363586426
-2.608040201005025,2.1859296482412063,0.2105722427368164
-2.608040201005025,2.2160804020100504,0.20987308025360107
-2.608040201005025,2.2462311557788945,0.20919954776763916
-2.608040201005025,2.2763819095477387,0.20855093002319336
-2.608040201005025,2.306532663316583,0.20792698860168457
-2.608040201005025,2.3366834170854274,0.2073272466659546
-2.608040201005025,2.3668341708542715,0.2067509889602661
-2.608040201005025,2.3969849246231156,0.20619797706604004
-2.608040201005025,2.4271356783919598,0.20566785335540771
-2.608040201005025,2.457286432160804,0.20515990257263184
-2.608040201005025,2.4874371859296485,0.2046738862991333
-2.608040201005025,2.5175879396984926,0.2042090892791748
-2.608040201005025,2.5477386934673367,0.2037653923034668
-2.608040201005025,2.577889447236181,0.20334196090698242
-2.608040201005025,2.608040201005025,0.20293855667114258
-2.608040201005025,2.6381909547738696,0.2025545835494995
-2.608040201005025,2.6683417085427137,0.20218968391418457
-2.608040201005025,2.698492462311558,0.2018435001373291
-2.608040201005025,2.728643216080402,0.2015155553817749
-2.608040201005025,2.758793969849246,0.20120525360107422
-2.608040201005025,2.7889447236180906,0.20091211795806885
-2.608040201005025,2.819095477386935,0.2006359100341797
-2.608040201005025,2.849246231155779,0.20037627220153809
-2.608040201005025,2.879396984924623,0.2001326084136963
-2.608040201005025,2.909547738693467,0.1999046802520752
-2.608040201005025,2.9396984924623117,0.1996917724609375
-2.608040201005025,2.969849246231156,0.19949376583099365
-2.608040201005025,3.0,0.19931018352508545
-2.577889447236181,-3.0,0.19788408279418945
-2.577889447236181,-2.969849246231156,0.1980530023574829
-2.577889447236181,-2.9396984924623117,0.19823622703552246
-2.577889447236181,-2.909547738693467,0.19843435287475586
-2.577889447236181,-2.879396984924623,0.1986478567123413
-2.577889447236181,-2.849246231155779,0.19887685775756836
-2.577889447236181,-2.819095477386935,0.19912195205688477
-2.577889447236181,-2.7889447236180906,0.19938349723815918
-2.577889447236181,-2.758793969849246,0.19966208934783936
-2.577889447236181,-2.728643216080402,0.19995808601379395
-2.577889447236181,-2.698492462311558,0.20027172565460205
-2.577889447236181,-2.6683417085427137,0.20060372352600098
-2.577889447236181,-2.6381909547738696,0.20095455646514893
-2.577889447236181,-2.608040201005025,0.201324462890625
-2.577889447236181,-2.577889447236181,0.20171427726745605
-2.577889447236181,-2.5477386934673367,0.2021239995956421
-2.577889447236181,-2.5175879396984926,0.20255446434020996
-2.577889447236181,-2.4874371859296485,0.20300614833831787
-2.577889447236181,-2.457286432160804,0.20347940921783447
-2.577889447236181,-2.4271356783919598,0.20397448539733887
-2.577889447236181,-2.3969849246231156,0.204492449760437
-2.577889447236181,-2.3668341708542715,0.20503342151641846
-2.577889447236181,-2.3366834170854274,0.2055978775024414
-2.577889447236181,-2.306532663316583,0.2061864137649536
-2.577889447236181,-2.2763819095477387,0.20679950714111328
-2.577889447236181,-2.2462311557788945,0.2074376344680786
-2.577889447236181,-2.2160804020100504,0.2081012725830078
-2.577889447236181,-2.1859296482412063,0.20879089832305908
-2.577889447236181,-2.1557788944723617,0.20950686931610107
-2.577889447236181,-2.1256281407035176,0.210249662399292
-2.577889447236181,-2.0954773869346734,0.2110201120376587
-2.577889447236181,-2.0653266331658293,0.21181821823120117
-2.577889447236181,-2.035175879396985,0.21264445781707764
-2.577889447236181,-2.0050251256281406,0.21349918842315674
-2.577889447236181,-1.9748743718592965,0.21438312530517578
-2.577889447236181,-1.9447236180904524,0.21529638767242432
-2.577889447236181,-1.914572864321608,0.21623921394348145
-2.577889447236181,-1.8844221105527639,0.21721220016479492
-2.577889447236181,-1.8542713567839197,0.21821534633636475
-2.577889447236181,-1.8241206030150754,0.21924901008605957
-2.577889447236181,-1.7939698492462313,0.2203139066696167
-2.577889447236181,-1.763819095477387,0.22140920162200928
-2.577889447236181,-1.7336683417085428,0.2225358486175537
-2.577889447236181,-1.7035175879396987,0.22369349002838135
-2.577889447236181,-1.6733668341708543,0.2248826026916504
-2.577889447236181,-1.6432160804020102,0.2261028289794922
-2.577889447236181,-1.6130653266331658,0.2273542881011963
-2.577889447236181,-1.5829145728643217,0.2286367416381836
-2.577889447236181,-1.5527638190954773,0.229949951171875
-2.577889447236181,-1.5226130653266332,0.23129379749298096
-2.577889447236181,-1.492462311557789,0.23266780376434326
-2.577889447236181,-1.4623115577889447,0.23407161235809326
-2.577889447236181,-1.4321608040201006,0.23550474643707275
-2.577889447236181,-1.4020100502512562,0.23696637153625488
-2.577889447236181,-1.3718592964824121,0.23845601081848145
-2.577889447236181,-1.341708542713568,0.23997259140014648
-2.577889447236181,-1.3115577889447236,0.2415153980255127
-2.577889447236181,-1.2814070351758795,0.24308335781097412
-2.577889447236181,-1.2512562814070352,0.24467527866363525
-2.577889447236181,-1.221105527638191,0.24628996849060059
-2.577889447236181,-1.190954773869347,0.24792563915252686
-2.577889447236181,-1.1608040201005025,0.24958109855651855
-2.577889447236181,-1.1306532663316584,0.25125443935394287
-2.577889447236181,-1.100502512562814,0.2529439926147461
-2.577889447236181,-1.07035175879397,0.25464749336242676
-2.577889447236181,-1.0402010050251258,0.2563629150390625
-2.577889447236181,-1.0100502512562815,0.2580878734588623
-2.577889447236181,-0.9798994974874373,0.2598201036453247
-2.577889447236181,-0.9497487437185931,0.26155662536621094
-2.577889447236181,-0.9195979899497488,0.26329493522644043
-2.577889447236181,-0.8894472361809046,0.2650318145751953
-2.577889447236181,-0.8592964824120604,0.26676440238952637
-2.577889447236181,-0.8291457286432162,0.2684892416000366
-2.577889447236181,-0.798994974874372,0.2702031135559082
-2.577889447236181,-0.7688442211055277,0.2719022035598755
-2.577889447236181,-0.7386934673366835,0.27358293533325195
-2.577889447236181,-0.7085427135678393,0.275241494178772
-2.577889447236181,-0.678391959798995,0.276874303817749
-2.577889447236181,-0.6482412060301509,0.2784765958786011
-2.577889447236181,-0.6180904522613067,0.28004491329193115
-2.577889447236181,-0.5879396984924624,0.28157472610473633
-2.577889447236181,-0.5577889447236182,0.2830619812011719
-2.577889447236181,-0.5276381909547739,0.28450262546539307
-2.577889447236181,-0.49748743718592975,0.2858922481536865
-2.577889447236181,-0.46733668341708556,0.2872263193130493
-2.577889447236181,-0.4371859296482413,0.28850114345550537
-2.577889447236181,-0.4070351758793971,0.28971266746520996
-2.577889447236181,-0.3768844221105529,0.2908564805984497
-2.577889447236181,-0.34673366834170866,0.2919290065765381
-2.577889447236181,-0.3165829145728644,0.292926549911499
-2.577889447236181,-0.28643216080402023,0.293845534324646
-2.577889447236181,-0.256281407035176,0.2946826219558716
-2.577889447236181,-0.22613065326633178,0.29543495178222656
-2.577889447236181,-0.19597989949748756,0.29609954357147217
-2.577889447236181,-0.16582914572864332,0.29667413234710693
-2.577889447236181,-0.1356783919597991,0.29715633392333984
-2.577889447236181,-0.1055276381909549,0.2975442409515381
-2.577889447236181,-0.07537688442211068,0.29783666133880615
-2.577889447236181,-0.04522613065326646,0.298032283782959
-2.577889447236181,-0.015075376884422238,0.2981301546096802
-2.577889447236181,0.015075376884422238,0.2981301546096802
-2.577889447236181,0.04522613065326646,0.298032283782959
-2.577889447236181,0.07537688442211068,0.29783666133880615
-2.577889447236181,0.1055276381909549,0.2975442409515381
-2.577889447236181,0.1356783919597991,0.29715633392333984
-2.577889447236181,0.16582914572864332,0.29667413234710693
-2.577889447236181,0.19597989949748756,0.29609954357147217
-2.577889447236181,0.22613065326633178,0.29543495178222656
-2.577889447236181,0.256281407035176,0.2946826219558716
-2.577889447236181,0.28643216080402023,0.293845534324646
-2.577889447236181,0.3165829145728644,0.292926549911499
-2.577889447236181,0.34673366834170866,0.2919290065765381
